teacher_legacy_id,teacher_id,teacher_name,teacher_department,rating_legacy_id,date,class,comment,quality,difficulty,attendance_mandatory,would_take_again,grade,is_online,textbook_use,thumbs_up,thumbs_down
1786829,VGVhY2hlci0xNzg2ODI5,Kacie Hodges,Engineering,27255009,2016-11-26 00:59:51 +0000 UTC,ENGE1215,"Engineering 1215/1216 are overall very mundane weeder courses that need to be slogged through to become a VT engineer. Kacie made the process bearable. The group projects are still horrible, and the class overall is full of useless projects, the only meaningful part being MATLAB. she seems to be the only instructor that makes the course bearable.",5,3,,1,A,False,0,0,0
1786829,VGVhY2hlci0xNzg2ODI5,Kacie Hodges,Engineering,25495850,2015-11-28 14:16:40 +0000 UTC,ENGE1354,She seems unapproachable but is actually very kind. The class itself was boring and one of the most pointless classes I've ever taken and she gives a lot of homework but that's really the only way she can give you a grade. She is fair and her office hours are very beneficial.  Attendance is mandatory but she tends to end class early.,4,3,mandatory,,Not sure yet,False,5,2,0
1786829,VGVhY2hlci0xNzg2ODI5,Kacie Hodges,Engineering,25264505,2015-10-18 20:56:15 +0000 UTC,ENGE1215,Terrible at explaining assignments. Takes off lots of points for small mistakes. Super rigid on formatting. Her voice is annoying,2,4,mandatory,,Not sure yet,False,4,2,2
1786829,VGVhY2hlci0xNzg2ODI5,Kacie Hodges,Engineering,21160978,2012-12-23 23:43:47 +0000 UTC,ENGE1024,This is a hard class but Professor Hodges explains everything very clearly.  She loves meeting students and takes the time before every class meeting to talk with some of her students.  She's always there to help and she knows anything and everything that is to be taught in this class.,5,2,,,,False,4,2,3
988181,VGVhY2hlci05ODgxODE=,Csaba Egyhazy,Computer Science,28541587,2017-07-19 04:48:20 +0000 UTC,CS5744,He's a very good professor and I have learnt a lot from him being an international student. He is always ready to help if you genuinely ask for.,4,4,mandatory,1,A,False,0,0,0
988181,VGVhY2hlci05ODgxODE=,Csaba Egyhazy,Computer Science,22500374,2013-12-10 23:04:00 +0000 UTC,CS5504,Prof. doesn't so much teach Java as talk about Java in your general direction. Lectures are lifted directly from the book. Assignments are insanely easy for 90% of the semester and then impossibly hard for the last 10%. Parts of the course were randomly handed off to another instructor. Incongruous and strange all over. Didn't learn much.,1,3,N,,Not_Sure_Yet,True,5,0,0
988181,VGVhY2hlci05ODgxODE=,Csaba Egyhazy,Computer Science,20642794,2012-09-13 19:10:31 +0000 UTC,CS5744,Professor is boring. Lectures online consist of q &a with students who do not know how to operate their mics. He decreases my interest in the subject with each class,2,3,,,,False,5,0,0
988181,VGVhY2hlci05ODgxODE=,Csaba Egyhazy,Computer Science,19020796,2011-09-24 17:16:35 +0000 UTC,CS5044,"Instructor administers a teach-yourself Java course at Virginia Tech.  Is quite unhelpful, inattentive, and largely not present.  Discourages questions via phone or email.  Fairly detached from the subject and not hire-able in the business world.  If you don't already know Java, good luck learning it here.",2,5,,,,False,4,0,0
2267535,VGVhY2hlci0yMjY3NTM1,Pablo Tarazaga,Mechanical Engineering,28486143,2017-06-26 13:13:08 +0000 UTC,ME5514,HE is the best in lectures and his communication skills are amazing. HE inspires students and shows some practical applications based on lecture topics. IF you want to enjoy your time during the lectures and learn you should take this class.,5,3,non mandatory,1,A,False,5,1,0
2266471,VGVhY2hlci0yMjY2NDcx,Pradeep Raj,Aerospace Studies,28464477,2017-06-18 17:49:54 +0000 UTC,AOE4065,"Mechanical engineers get good projects, spacecraft track gets OK projects, aircraft track capstone projects are a joke. Probably more the department's fault than prof's. Too much focus on system design for a mechanics degree. The experience is an intro to the disappointment you'll feel when you work in aerospace and defense. Dr Raj is a nice guy.",3,2,,0,A,False,5,0,0
1670855,VGVhY2hlci0xNjcwODU1,Ali Butt,Computer Science,28240582,2017-05-07 20:33:27 +0000 UTC,CS3214,One of my favorite CS professors I've had so far at VT. Lectures were engaging and participation was encouraged. He really knows his stuff when it comes to computers and was able to make lectures interesting and fun with jokes!,5,4,non mandatory,1,,False,5,2,0
1670855,VGVhY2hlci0xNjcwODU1,Ali Butt,Computer Science,24037877,2014-12-11 15:50:16 +0000 UTC,CS5204,"Dr. Butt's offering of this course is very research-oriented; the class is based around reading, reviewing and presenting papers. The project is also basically as smallish research project.  You should take it only if you're really interested in OS and distributed systems.",4,4,non mandatory,,A,False,1,0,1
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,29234615,2017-12-16 13:53:46 +0000 UTC,ENGE1225,"The class seemed pretty pointless and you cant blame him for making it seem so boring. He has a curriculum to stick to. He did say in the beginning that he has absolutely no tolerance for late submissions of assignments, so at least he let you know to be careful. Really not a fun class but not that hard. He's not that helpful in office hours.",3,3,mandatory,0,B+,False,0,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,27341901,2016-12-05 20:40:49 +0000 UTC,ENGE1215,He is a horrible person. Never take him!!! Can't explain anything and is never clear,1,4,,0,Incomplete,False,0,2,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,25702145,2015-12-15 11:50:23 +0000 UTC,ENGE1215,"He is a funny character and I always found him amusing. If you ask him a question he will follow up to answer it in the best way, and is a pretty fair/good grader.",3,3,mandatory,,B+,False,1,1,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,17681013,2010-10-21 21:58:33 +0000 UTC,ENGE1024,"I cannot believe they are still letting this guy teach. He expects the world out of you as if reading 4 chapters a night out of the textbook will make you a genius, and he is so incredibly scatterbrained. He always draws something wrong on DyKnow and then spends ten minutes trying to correct it. He is absolutely no good whatsoever",1,5,,,,False,2,3,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,17667604,2010-10-18 17:55:46 +0000 UTC,ENGE1024,"He reads right off the slides.  Every lecture he will forget to change slides and start talking. 10 minutes later he realizes this so he has to re read the slide. The lecture is worthless.  His workshop is ok though. While he is not a very good teacher, he always has a smile on his face and seems very winning to help you when you need it.",1,4,,,,False,3,1,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,16616746,2009-12-21 16:26:47 +0000 UTC,ENGE1024,Horrible. Please search &quot;Ohanehi&quot; in Google and click on the &quot;Life and Times&quot; link. This website has a great description of him.,1,4,,,,False,3,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,16264989,2009-10-22 23:27:38 +0000 UTC,ENGE1024,"This class, already full of pointless engineering information, is made even more pointless by Ohanehi just reading the slides to you, often with a hard to understand accent. He goes through new topics as if as soon as he says it you automatically know it like an expert. He'll make you feel like an idiot at times, but his office hours are helpful.",2,3,,,,False,2,1,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,16264987,2009-10-22 23:27:26 +0000 UTC,ENGE1024,"This class, already full of pointless engineering information, is made even more pointless by Ohanehi just reading the slides to you, often with a hard to understand accent. He goes through new topics as if as soon as he says it you automatically know it like an expert. He'll make you feel like an idiot at times, but his office hours are helpful.",2,3,,,,False,2,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,16179421,2009-09-09 09:16:16 +0000 UTC,ENGE1024,"This man will make you hate engineering. The class itself is easy, but if you receive him as a teacher, prepare to feel inadequate, in-confident, and depressed after every class. He also likes to visit during ENGE workshops and constantly tell you that your design is flawed and will fail, just from looking at it. All in all, this man is crazy.",2,2,,,,False,1,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,15319675,2009-01-05 16:09:15 +0000 UTC,ENG1024,"Ohanehi is a nice guy, but not a good teacher. He is terribly unorganized, never answers questions in lectures (or at anytime for that matter), and consistently late in returning homework. I got a B+ in the class but never once paid attention during lecture. Just find some old Koofer tests online and study the concepts from those.",2,3,,,,False,1,1,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,14937582,2008-11-04 15:01:37 +0000 UTC,ESM3704,"The most awful teacher, if he can even be labeled as such, I have ever encountered.  Messy, incomprehensible, tries to trick students on tests, and clueless. Condescending and does not teach material at all. Has no interest in helping students learn or achieve. NEVER TAKE A CLASS WITH OHANEHI! Too many complaints to list in 350 characters!",1,5,,,,False,2,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,14844897,2008-10-01 18:41:23 +0000 UTC,ENGE1024,"You can't understand him. He speeds through class and doesn't answer questions. This guy often doesn't understand that the students need more time. He uses a Tablet PC to write on the screen and you cannot read his hand writing, it is worse than a 2 year old's!",2,4,,,,False,5,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,12752690,2007-01-10 01:17:16 +0000 UTC,ENGE1024,"he is rediculous. I honestly don't know why there is even a lecture for this class, or why he is &quot;teaching&quot; it. I learned nothing from it and it made me wonder why I was paying money to attend this class. Workshop is where it's at. I didn't attend his office hours, because there was no reason to. I'm sure he's very helpful and friendly if you go.",3,4,,,,False,1,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,12715519,2007-01-03 15:09:28 +0000 UTC,ENGE1024,"Worst teacher ever, horrible accent that you CANNOT understand.",1,3,,,,False,1,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,12698636,2006-12-30 00:13:15 +0000 UTC,ENSECT,No Comments,2,3,,,,False,4,0,0
876730,VGVhY2hlci04NzY3MzA=,. Ohanehi,Engineering,12294754,2006-10-18 15:27:17 +0000 UTC,ENGE1024,"Not a bad teacher, doesn't always know what's going on, but usually has a GIANT smile on his face.",3,2,,,,False,3,0,0
358309,VGVhY2hlci0zNTgzMDk=,Naren Ramakrishnan,Computer Science,26909223,2016-08-19 03:04:22 +0000 UTC,CS4804,"He is one of the best professors, He makes the challenges rewarding.",5,5,mandatory,1,A,False,5,0,0
358309,VGVhY2hlci0zNTgzMDk=,Naren Ramakrishnan,Computer Science,10406563,2005-09-12 14:14:57 +0000 UTC,COS220,"It was a pleasure to take a class with Dr.Ramakrishnan. The class was very interesting, fun and I believe I have learned a ton in a rather short  period of time.",5,3,,,,False,,0,0
358309,VGVhY2hlci0zNTgzMDk=,Naren Ramakrishnan,Computer Science,1752844,2004-02-25 20:43:54 +0000 UTC,CS4804,"Awesome professor, really explains the concepts well and makes sure you understand them.  Has high expectations, however... don't take him if you're lazy.",5,4,,,,False,,0,1
1877118,VGVhY2hlci0xODc3MTE4,Mariusz Orlowski,Electrical Engineering,26844577,2016-07-29 10:56:04 +0000 UTC,ECE5205,"Amazing professor, very approachable, great project guide to work with. I was working with Dr. Orlowski for my graduate research and project, and he always listened to any new ideas I had, and helped me in any possible way. As a lecturer, he explained all concepts clearly, and his tests were reasonable if you have paid enough attention in class.",5,2,non mandatory,1,A,False,0,2,0
1877118,VGVhY2hlci0xODc3MTE4,Mariusz Orlowski,Electrical Engineering,22790220,2014-01-24 16:28:44 +0000 UTC,ECE4234,great class; best lecture notes I've ever seen,5,3,N,,B+,False,1,2,0
1378744,VGVhY2hlci0xMzc4NzQ0,Charles Koelling,Engineering,26461474,2016-05-04 10:33:44 +0000 UTC,ISE2014,"This is one of the worst teacher at this school.  He doesn't care about anything.  He doesn't care about his work or the students.  He assigns homework that has nothing to do with what is done in class.  In fact if you use his methods in class to solve homework problem YOU CANT EVEN GET THE RIGHT ANSWER.  Horrible teacher, useless class.",1,4,non mandatory,,B,False,0,3,1
1378744,VGVhY2hlci0xMzc4NzQ0,Charles Koelling,Engineering,25674215,2015-12-13 20:32:23 +0000 UTC,ISE2014,You need this class for the school to maintain ABET accreditation. Totally useless information if you already know how to use excel. Aside from how much I hated the course Koelling did not make it any better. Very dry lectures and very difficult and time consuming homework. He does not respond to emails very well.,1,3,non mandatory,,B,False,3,3,2
2017076,VGVhY2hlci0yMDE3MDc2,Nina Stark,Civil Engineering,26313964,2016-04-17 17:59:05 +0000 UTC,CE5981,Great class. Very helpful. You develop presentation skills and have to think out side the box.,5,2,non mandatory,,,False,1,1,0
2017076,VGVhY2hlci0yMDE3MDc2,Nina Stark,Civil Engineering,24858884,2015-05-18 13:10:57 +0000 UTC,CE5981,Her Scour class was very informative and outside the box from the traditional geotechnical classes. She actively engages students and looks for feedback. This interaction and class involvement makes the class enjoyable. You also have the choice to present on topics related to the class. She is always willing to help. Also a good dresser.,5,3,,,,False,1,3,0
